g_id,home_team,away_team,home_final_score,away_final_score,date,umpire_HP,umpire_1B,umpire_2B,umpire_3B,start_time,venue_name,weather,wind,elapsed_time,attendance
201900628.0,ari,pit,11.0,1.0,2019-05-15,,,,,,Chase Field,,,,
201900629.0,lan,sdn,2.0,0.0,2019-05-15,,,,,,Dodger Stadium,,,,
201900630.0,atl,sln,4.0,0.0,2019-05-15,,,,,,SunTrust Park,,,,
201900631.0,mia,tba,0.0,1.0,2019-05-15,,,,,,Marlins Park,,,,
201900632.0,kca,tex,1.0,6.0,2019-05-15,,,,,,Kauffman Stadium,,,,
201900633.0,sfn,tor,4.0,3.0,2019-05-15,,,,,,Oracle Park,,,,
201900634.0,cle,bal,14.0,7.0,2019-05-16,,,,,,Progressive Field,,,,
201900635.0,cin,chn,4.0,2.0,2019-05-16,,,,,,Great American Ball Park,,,,
201900636.0,phi,mil,3.0,11.0,2019-05-16,,,,,,Citizens Bank Park,,,,
201900637.0,sea,min,6.0,11.0,2019-05-16,,,,,,T-Mobile Park,,,,
201900638.0,was,nyn,7.0,6.0,2019-05-16,,,,,,Nationals Park,,,,
201900639.0,det,oak,3.0,17.0,2019-05-16,,,,,,Comerica Park,,,,
201900640.0,sdn,pit,4.0,3.0,2019-05-16,,,,,,Petco Park,,,,
201900641.0,atl,sln,10.0,2.0,2019-05-16,,,,,,SunTrust Park,,,,
201900642.0,kca,tex,1.0,16.0,2019-05-16,,,,,,Kauffman Stadium,,,,
201900643.0,cha,tor,4.0,2.0,2019-05-16,,,,,,Guaranteed Rate Field,,,,
201900644.0,cle,bal,1.0,5.0,2019-05-17,,,,,,Progressive Field,,,,
201900645.0,was,chn,6.0,14.0,2019-05-17,,,,,,Nationals Park,,,,
201900646.0,phi,col,5.0,4.0,2019-05-17,,,,,,Citizens Bank Park,,,,
201900647.0,bos,hou,1.0,3.0,2019-05-17,,,,,,Fenway Park,,,,
201900648.0,ana,kca,5.0,2.0,2019-05-17,,,,,,Angel Stadium,,,,
201900649.0,cin,lan,0.0,6.0,2019-05-17,,,,,,Great American Ball Park,,,,
201900650.0,atl,mil,12.0,8.0,2019-05-17,,,,,,SunTrust Park,,,,
201900651.0,sea,min,1.0,7.0,2019-05-17,,,,,,T-Mobile Park,,,,
201900652.0,mia,nyn,8.0,6.0,2019-05-17,,,,,,Marlins Park,,,,
201900653.0,det,oak,2.0,7.0,2019-05-17,,,,,,Comerica Park,,,,
201900654.0,sdn,pit,3.0,5.0,2019-05-17,,,,,,Petco Park,,,,
201900655.0,ari,sfn,7.0,0.0,2019-05-17,,,,,,Chase Field,,,,
201900656.0,tex,sln,7.0,3.0,2019-05-17,,,,,,Globe Life Park in Arlington,,,,
201900657.0,nya,tba,4.0,3.0,2019-05-17,,,,,,Yankee Stadium,,,,
201900658.0,cha,tor,2.0,10.0,2019-05-17,,,,,,Guaranteed Rate Field,,,,
201900659.0,cle,bal,4.0,1.0,2019-05-18,,,,,,Progressive Field,,,,
201900660.0,was,chn,5.0,2.0,2019-05-18,,,,,,Nationals Park,,,,
201900661.0,phi,col,2.0,1.0,2019-05-18,,,,,,Citizens Bank Park,,,,
201900662.0,bos,hou,3.0,7.0,2019-05-18,,,,,,Fenway Park,,,,
201900663.0,ana,kca,6.0,3.0,2019-05-18,,,,,,Angel Stadium,,,,
201900664.0,cin,lan,4.0,0.0,2019-05-18,,,,,,Great American Ball Park,,,,
201900665.0,atl,mil,4.0,3.0,2019-05-18,,,,,,SunTrust Park,,,,
201900666.0,sea,min,4.0,18.0,2019-05-18,,,,,,T-Mobile Park,,,,
201900667.0,mia,nyn,2.0,0.0,2019-05-18,,,,,,Marlins Park,,,,
201900668.0,det,oak,1.0,4.0,2019-05-18,,,,,,Comerica Park,,,,
201900669.0,sdn,pit,2.0,7.0,2019-05-18,,,,,,Petco Park,,,,
201900670.0,ari,sfn,5.0,8.0,2019-05-18,,,,,,Chase Field,,,,
201900671.0,tex,sln,2.0,8.0,2019-05-18,,,,,,Globe Life Park in Arlington,,,,
201900672.0,nya,tba,1.0,2.0,2019-05-18,,,,,,Yankee Stadium,,,,
201900673.0,cha,tor,4.0,1.0,2019-05-18,,,,,,Guaranteed Rate Field,,,,
201900674.0,cle,bal,10.0,0.0,2019-05-19,,,,,,Progressive Field,,,,
201900675.0,was,chn,5.0,6.0,2019-05-19,,,,,,Nationals Park,,,,
201900676.0,phi,col,7.0,5.0,2019-05-19,,,,,,Citizens Bank Park,,,,
201900677.0,bos,hou,4.0,3.0,2019-05-19,,,,,,Fenway Park,,,,
201900678.0,ana,kca,1.0,5.0,2019-05-19,,,,,,Angel Stadium,,,,
201900679.0,cin,lan,3.0,8.0,2019-05-19,,,,,,Great American Ball Park,,,,
201900680.0,atl,mil,2.0,3.0,2019-05-19,,,,,,SunTrust Park,,,,
201900681.0,sea,min,7.0,4.0,2019-05-19,,,,,,T-Mobile Park,,,,
201900682.0,mia,nyn,3.0,0.0,2019-05-19,,,,,,Marlins Park,,,,
201900683.0,det,oak,3.0,7.0,2019-05-19,,,,,,Oakland Coliseum,,,,
201900684.0,sdn,pit,4.0,6.0,2019-05-19,,,,,,Petco Park,,,,
201900685.0,ari,sfn,2.0,3.0,2019-05-19,,,,,,Chase Field,,,,
201900686.0,tex,sln,5.0,4.0,2019-05-19,,,,,,Globe Life Park in Arlington,,,,
201900687.0,nya,tba,13.0,5.0,2019-05-19,,,,,,Yankee Stadium,,,,
201900688.0,cha,tor,2.0,5.0,2019-05-19,,,,,,Guaranteed Rate Field,,,,
201900689.0,sdn,ari,2.0,1.0,2019-05-20,,,,,,Petco Park,,,,
201900690.0,sfn,atl,1.0,4.0,2019-05-20,,,,,,Oracle Park,,,,
201900691.0,tor,bos,2.0,12.0,2019-05-20,,,,,,Rogers Centre,,,,
201900692.0,hou,cha,3.0,0.0,2019-05-20,,,,,,Minute Maid Park,,,,
201900693.0,ana,min,1.0,3.0,2019-05-20,,,,,,Angel Stadium,,,,
201900694.0,bal,nya,7.0,10.0,2019-05-20,,,,,,Oriole Park at Camden Yards,,,,
201900695.0,cle,oak,4.0,6.0,2019-05-20,,,,,,Progressive Field,,,,
201900696.0,chn,phi,4.0,5.0,2019-05-20,,,,,,Wrigley Field,,,,
201900697.0,tex,sea,10.0,9.0,2019-05-20,,,,,,Globe Life Park in Arlington,,,,
201900698.0,nyn,was,5.0,3.0,2019-05-20,,,,,,Citi Field,,,,
201900699.0,sdn,ari,3.0,2.0,2019-05-21,,,,,,Petco Park,,,,
201900700.0,sfn,atl,4.0,3.0,2019-05-21,,,,,,Oracle Park,,,,
201900701.0,tor,bos,10.0,3.0,2019-05-21,,,,,,Rogers Centre,,,,
201900702.0,hou,cha,5.0,1.0,2019-05-21,,,,,,Minute Maid Park,,,,
201900703.0,mil,cin,0.0,3.0,2019-05-21,,,,,,Miller Park,,,,
201900704.0,pit,col,0.0,5.0,2019-05-21,,,,,,PNC Park,,,,
201900705.0,tba,lan,3.0,7.0,2019-05-21,,,,,,Tropicana Field,,,,
201900706.0,det,mia,4.0,5.0,2019-05-21,,,,,,Comerica Park,,,,
201900707.0,ana,min,3.0,8.0,2019-05-21,,,,,,Angel Stadium,,,,
201900708.0,bal,nya,4.0,11.0,2019-05-21,,,,,,Oriole Park at Camden Yards,,,,
201900709.0,cle,oak,3.0,5.0,2019-05-21,,,,,,Progressive Field,,,,
201900710.0,chn,phi,3.0,2.0,2019-05-21,,,,,,Wrigley Field,,,,
201900711.0,tex,sea,5.0,3.0,2019-05-21,,,,,,Globe Life Park in Arlington,,,,
201900712.0,nyn,was,6.0,5.0,2019-05-21,,,,,,Citi Field,,,,
201900713.0,sdn,ari,5.0,2.0,2019-05-22,,,,,,Petco Park,,,,
201900714.0,sfn,atl,2.0,9.0,2019-05-22,,,,,,Oracle Park,,,,
201900715.0,tor,bos,5.0,6.0,2019-05-22,,,,,,Rogers Centre,,,,
201900716.0,hou,cha,4.0,9.0,2019-05-22,,,,,,Minute Maid Park,,,,
201900717.0,mil,cin,11.0,9.0,2019-05-22,,,,,,Miller Park,,,,
201900718.0,pit,col,3.0,9.0,2019-05-22,,,,,,PNC Park,,,,
201900719.0,sln,kca,2.0,8.0,2019-05-22,,,,,,Busch Stadium,,,,
201900720.0,sln,kca,10.0,3.0,2019-05-22,,,,,,Busch Stadium,,,,
201900721.0,tba,lan,8.0,1.0,2019-05-22,,,,,,Tropicana Field,,,,
201900722.0,det,mia,3.0,6.0,2019-05-22,,,,,,Comerica Park,,,,
201900723.0,bal,nya,5.0,7.0,2019-05-22,,,,,,Oriole Park at Camden Yards,,,,
201900724.0,cle,oak,2.0,7.0,2019-05-22,,,,,,Progressive Field,,,,
201900725.0,chn,phi,8.0,4.0,2019-05-22,,,,,,Wrigley Field,,,,
201900726.0,tex,sea,2.0,1.0,2019-05-22,,,,,,Globe Life Park in Arlington,,,,
201900727.0,nyn,was,6.0,1.0,2019-05-22,,,,,,Citi Field,,,,
201900728.0,sfn,atl,4.0,5.0,2019-05-23,,,,,,Oracle Park,,,,
201900729.0,tor,bos,2.0,8.0,2019-05-23,,,,,,Rogers Centre,,,,
201900730.0,hou,cha,0.0,4.0,2019-05-23,,,,,,Minute Maid Park,,,,
201900731.0,pit,col,14.0,6.0,2019-05-23,,,,,,PNC Park,,,,
201900732.0,det,mia,2.0,5.0,2019-05-23,,,,,,Comerica Park,,,,
201900733.0,ana,min,7.0,16.0,2019-05-23,,,,,,Angel Stadium,,,,
201900734.0,bal,nya,5.0,6.0,2019-05-23,,,,,,Oriole Park at Camden Yards,,,,
201900735.0,chn,phi,7.0,9.0,2019-05-23,,,,,,Wrigley Field,,,,
201900736.0,cle,tba,2.0,7.0,2019-05-23,,,,,,Progressive Field,,,,
201900737.0,nyn,was,6.0,4.0,2019-05-23,,,,,,Citi Field,,,,
201900738.0,sfn,ari,2.0,18.0,2019-05-24,,,,,,Oracle Park,,,,
201900739.0,sln,atl,2.0,5.0,2019-05-24,,,,,,Busch Stadium,,,,
201900740.0,col,bal,8.0,6.0,2019-05-24,,,,,,Coors Field,,,,
201900741.0,hou,bos,4.0,3.0,2019-05-24,,,,,,Minute Maid Park,,,,
201900742.0,min,cha,11.0,4.0,2019-05-24,,,,,,Target Field,,,,
201900743.0,chn,cin,5.0,6.0,2019-05-24,,,,,,Wrigley Field,,,,
201900744.0,nyn,det,8.0,9.0,2019-05-24,,,,,,Citi Field,,,,
201900745.0,pit,lan,2.0,10.0,2019-05-24,,,,,,PNC Park,,,,
201900746.0,was,mia,12.0,10.0,2019-05-24,,,,,,Nationals Park,,,,
201900747.0,mil,phi,4.0,6.0,2019-05-24,,,,,,Miller Park,,,,
201900748.0,tor,sdn,3.0,6.0,2019-05-24,,,,,,Rogers Centre,,,,
201900749.0,oak,sea,6.0,2.0,2019-05-24,,,,,,Oakland Coliseum,,,,
201900750.0,cle,tba,3.0,1.0,2019-05-24,,,,,,Progressive Field,,,,
201900751.0,ana,tex,3.0,4.0,2019-05-24,,,,,,Angel Stadium,,,,
201900752.0,sfn,ari,4.0,10.0,2019-05-25,,,,,,Oracle Park,,,,
201900753.0,sln,atl,6.0,3.0,2019-05-25,,,,,,Busch Stadium,,,,
201900754.0,col,bal,6.0,9.0,2019-05-25,,,,,,Coors Field,,,,
201900755.0,hou,bos,4.0,3.0,2019-05-25,,,,,,Minute Maid Park,,,,
201900756.0,min,cha,8.0,1.0,2019-05-25,,,,,,Target Field,,,,
201900757.0,chn,cin,8.0,6.0,2019-05-25,,,,,,Wrigley Field,,,,
201900758.0,nyn,det,5.0,4.0,2019-05-25,,,,,,Citi Field,,,,
201900759.0,pit,lan,2.0,7.0,2019-05-25,,,,,,PNC Park,,,,
201900760.0,was,mia,5.0,0.0,2019-05-25,,,,,,Nationals Park,,,,
201900761.0,kca,nya,3.0,7.0,2019-05-25,,,,,,Kauffman Stadium,,,,
201900762.0,kca,nya,5.0,6.0,2019-05-25,,,,,,Kauffman Stadium,,,,
201900763.0,mil,phi,2.0,7.0,2019-05-25,,,,,,Miller Park,,,,
201900764.0,tor,sdn,4.0,19.0,2019-05-25,,,,,,Rogers Centre,,,,
201900765.0,oak,sea,6.0,5.0,2019-05-25,,,,,,Oakland Coliseum,,,,
201900766.0,cle,tba,2.0,6.0,2019-05-25,,,,,,Progressive Field,,,,
201900767.0,ana,tex,3.0,2.0,2019-05-25,,,,,,Angel Stadium,,,,
201900768.0,sfn,ari,2.0,6.0,2019-05-26,,,,,,Oracle Park,,,,
201900769.0,sln,atl,3.0,4.0,2019-05-26,,,,,,Busch Stadium,,,,
201900770.0,col,bal,8.0,7.0,2019-05-26,,,,,,Coors Field,,,,
201900771.0,hou,bos,1.0,4.0,2019-05-26,,,,,,Minute Maid Park,,,,
201900772.0,min,cha,7.0,0.0,2019-05-26,,,,,,Target Field,,,,
201900773.0,chn,cin,2.0,10.0,2019-05-26,,,,,,Wrigley Field,,,,
201900774.0,nyn,det,4.0,3.0,2019-05-26,,,,,,Citi Field,,,,
201900775.0,pit,lan,7.0,11.0,2019-05-26,,,,,,PNC Park,,,,
201900776.0,kca,nya,8.0,7.0,2019-05-26,,,,,,Kauffman Stadium,,,,
201900777.0,mil,phi,9.0,1.0,2019-05-26,,,,,,Miller Park,,,,
201900778.0,tor,sdn,10.0,1.0,2019-05-26,,,,,,Rogers Centre,,,,
201900779.0,oak,sea,7.0,1.0,2019-05-26,,,,,,Oakland Coliseum,,,,
201900780.0,cle,tba,3.0,6.0,2019-05-26,,,,,,Progressive Field,,,,
201900781.0,ana,tex,7.0,6.0,2019-05-26,,,,,,Angel Stadium,,,,
201900782.0,oak,ana,8.0,5.0,2019-05-27,,,,,,Oakland Coliseum,,,,
201900783.0,col,ari,4.0,3.0,2019-05-27,,,,,,Coors Field,,,,
201900784.0,hou,chn,6.0,5.0,2019-05-27,,,,,,Minute Maid Park,,,,
201900785.0,bos,cle,12.0,5.0,2019-05-27,,,,,,Fenway Park,,,,
201900786.0,bal,det,5.0,3.0,2019-05-27,,,,,,Oriole Park at Camden Yards,,,,
201900787.0,cha,kca,2.0,1.0,2019-05-27,,,,,,Guaranteed Rate Field,,,,
201900788.0,was,mia,2.0,3.0,2019-05-27,,,,,,Nationals Park,,,,
201900789.0,min,mil,4.0,5.0,2019-05-27,,,,,,Target Field,,,,
201900790.0,lan,nyn,9.0,5.0,2019-05-27,,,,,,Dodger Stadium,,,,
201900791.0,cin,pit,5.0,8.0,2019-05-27,,,,,,Great American Ball Park,,,,
201900792.0,cin,pit,8.0,1.0,2019-05-27,,,,,,Great American Ball Park,,,,
201900793.0,nya,sdn,5.0,2.0,2019-05-27,,,,,,Yankee Stadium,,,,
201900794.0,sea,tex,6.0,2.0,2019-05-27,,,,,,T-Mobile Park,,,,
201900795.0,tba,tor,8.0,3.0,2019-05-27,,,,,,Tropicana Field,,,,
201900796.0,oak,ana,4.0,6.0,2019-05-28,,,,,,Oakland Coliseum,,,,
201900797.0,col,ari,6.0,2.0,2019-05-28,,,,,,Coors Field,,,,
201900798.0,hou,chn,9.0,6.0,2019-05-28,,,,,,Minute Maid Park,,,,
201900799.0,bos,cle,5.0,7.0,2019-05-28,,,,,,Fenway Park,,,,
201900800.0,bal,det,0.0,3.0,2019-05-28,,,,,,Oriole Park at Camden Yards,,,,
201900801.0,cha,kca,4.0,3.0,2019-05-28,,,,,,Guaranteed Rate Field,,,,
201900802.0,min,mil,5.0,3.0,2019-05-28,,,,,,Target Field,,,,
201900803.0,lan,nyn,3.0,7.0,2019-05-28,,,,,,Dodger Stadium,,,,
201900804.0,cin,pit,11.0,6.0,2019-05-28,,,,,,Great American Ball Park,,,,
201900805.0,nya,sdn,4.0,5.0,2019-05-28,,,,,,Yankee Stadium,,,,
201900806.0,mia,sfn,11.0,3.0,2019-05-28,,,,,,Marlins Park,,,,
201900807.0,phi,sln,4.0,3.0,2019-05-28,,,,,,Citizens Bank Park,,,,
201900808.0,sea,tex,4.0,11.0,2019-05-28,,,,,,T-Mobile Park,,,,
201900809.0,tba,tor,3.0,1.0,2019-05-28,,,,,,Tropicana Field,,,,
201900810.0,atl,was,4.0,5.0,2019-05-28,,,,,,SunTrust Park,,,,
201900811.0,oak,ana,7.0,12.0,2019-05-29,,,,,,Oakland Coliseum,,,,
201900812.0,col,ari,5.0,4.0,2019-05-29,,,,,,Coors Field,,,,
201900813.0,hou,chn,1.0,2.0,2019-05-29,,,,,,Minute Maid Park,,,,
201900814.0,bos,cle,9.0,14.0,2019-05-29,,,,,,Fenway Park,,,,
201900815.0,bal,det,2.0,4.0,2019-05-29,,,,,,Oriole Park at Camden Yards,,,,
201900816.0,cha,kca,8.0,7.0,2019-05-29,,,,,,Guaranteed Rate Field,,,,
201900817.0,lan,nyn,9.0,8.0,2019-05-29,,,,,,Dodger Stadium,,,,
201900818.0,cin,pit,2.0,7.0,2019-05-29,,,,,,Great American Ball Park,,,,
201900819.0,nya,sdn,7.0,0.0,2019-05-29,,,,,,Yankee Stadium,,,,
201900820.0,mia,sfn,4.0,2.0,2019-05-29,,,,,,Marlins Park,,,,
201900821.0,phi,sln,11.0,4.0,2019-05-29,,,,,,Citizens Bank Park,,,,
201900822.0,sea,tex,7.0,8.0,2019-05-29,,,,,,T-Mobile Park,,,,
201900823.0,tba,tor,4.0,3.0,2019-05-29,,,,,,Tropicana Field,,,,
201900824.0,atl,was,4.0,14.0,2019-05-29,,,,,,SunTrust Park,,,,
201900825.0,sea,ana,3.0,9.0,2019-05-30,,,,,,T-Mobile Park,,,,
201900826.0,col,ari,11.0,10.0,2019-05-30,,,,,,Coors Field,,,,
201900827.0,cha,cle,10.0,4.0,2019-05-30,,,,,,Guaranteed Rate Field,,,,
201900828.0,tex,kca,2.0,4.0,2019-05-30,,,,,,Globe Life Park in Arlington,,,,
201900829.0,pit,mil,5.0,11.0,2019-05-30,,,,,,PNC Park,,,,
201900830.0,tba,min,14.0,3.0,2019-05-30,,,,,,Tropicana Field,,,,
201900831.0,lan,nyn,2.0,0.0,2019-05-30,,,,,,Dodger Stadium,,,,
201900832.0,mia,sfn,1.0,3.0,2019-05-30,,,,,,Marlins Park,,,,
201900833.0,phi,sln,3.0,5.0,2019-05-30,,,,,,Citizens Bank Park,,,,
201900834.0,sea,ana,4.0,3.0,2019-05-31,,,,,,T-Mobile Park,,,,
201900835.0,nya,bos,4.0,1.0,2019-05-31,,,,,,Yankee Stadium,,,,
201900836.0,sln,chn,2.0,1.0,2019-05-31,,,,,,Busch Stadium,,,,
201900837.0,cha,cle,6.0,1.0,2019-05-31,,,,,,Guaranteed Rate Field,,,,
201900838.0,atl,det,2.0,8.0,2019-05-31,,,,,,SunTrust Park,,,,
201900839.0,oak,hou,2.0,3.0,2019-05-31,,,,,,Oakland Coliseum,,,,
201900840.0,tex,kca,6.0,2.0,2019-05-31,,,,,,Globe Life Park in Arlington,,,,
201900841.0,sdn,mia,5.0,2.0,2019-05-31,,,,,,Petco Park,,,,
201900842.0,pit,mil,9.0,4.0,2019-05-31,,,,,,PNC Park,,,,
201900843.0,tba,min,3.0,5.0,2019-05-31,,,,,,Tropicana Field,,,,
201900844.0,ari,nyn,4.0,5.0,2019-05-31,,,,,,Chase Field,,,,
201900845.0,lan,phi,6.0,3.0,2019-05-31,,,,,,Dodger Stadium,,,,
201900846.0,bal,sfn,9.0,6.0,2019-05-31,,,,,,Oriole Park at Camden Yards,,,,
201900847.0,col,tor,13.0,6.0,2019-05-31,,,,,,Coors Field,,,,
201900848.0,cin,was,9.0,3.0,2019-05-31,,,,,,Great American Ball Park,,,,
201900849.0,sea,ana,3.0,6.0,2019-06-01,,,,,,T-Mobile Park,,,,
201900850.0,nya,bos,5.0,3.0,2019-06-01,,,,,,Yankee Stadium,,,,
201900851.0,sln,chn,7.0,4.0,2019-06-01,,,,,,Busch Stadium,,,,
201900852.0,cha,cle,2.0,5.0,2019-06-01,,,,,,Guaranteed Rate Field,,,,
201900853.0,atl,det,10.0,5.0,2019-06-01,,,,,,SunTrust Park,,,,
201900854.0,oak,hou,1.0,5.0,2019-06-01,,,,,,Oakland Coliseum,,,,
201900855.0,tex,kca,6.0,2.0,2019-06-01,,,,,,Globe Life Park in Arlington,,,,
201900856.0,sdn,mia,3.0,9.0,2019-06-01,,,,,,Petco Park,,,,
201900857.0,pit,mil,10.0,12.0,2019-06-01,,,,,,PNC Park,,,,
201900858.0,tba,min,2.0,6.0,2019-06-01,,,,,,Tropicana Field,,,,
201900859.0,ari,nyn,6.0,5.0,2019-06-01,,,,,,Chase Field,,,,
201900860.0,lan,phi,4.0,3.0,2019-06-01,,,,,,Dodger Stadium,,,,
201900861.0,bal,sfn,2.0,8.0,2019-06-01,,,,,,Oriole Park at Camden Yards,,,,
201900862.0,col,tor,4.0,2.0,2019-06-01,,,,,,Coors Field,,,,
201900863.0,cin,was,2.0,5.0,2019-06-01,,,,,,Great American Ball Park,,,,
201900864.0,sea,ana,3.0,13.0,2019-06-02,,,,,,T-Mobile Park,,,,
201900865.0,nya,bos,5.0,8.0,2019-06-02,,,,,,Yankee Stadium,,,,
201900866.0,sln,chn,2.0,1.0,2019-06-02,,,,,,Busch Stadium,,,,
201900867.0,cha,cle,2.0,0.0,2019-06-02,,,,,,Guaranteed Rate Field,,,,
201900868.0,atl,det,7.0,4.0,2019-06-02,,,,,,SunTrust Park,,,,
201900869.0,oak,hou,4.0,6.0,2019-06-02,,,,,,Oakland Coliseum,,,,
201900870.0,tex,kca,5.0,1.0,2019-06-02,,,,,,Globe Life Park in Arlington,,,,
201900871.0,sdn,mia,3.0,9.0,2019-06-02,,,,,,Petco Park,,,,
201900872.0,pit,mil,2.0,4.0,2019-06-02,,,,,,PNC Park,,,,
201900873.0,tba,min,7.0,9.0,2019-06-02,,,,,,Tropicana Field,,,,
201900874.0,ari,nyn,7.0,1.0,2019-06-02,,,,,,Chase Field,,,,
201900875.0,lan,phi,8.0,0.0,2019-06-02,,,,,,Dodger Stadium,,,,
201900876.0,bal,sfn,1.0,8.0,2019-06-02,,,,,,Oriole Park at Camden Yards,,,,
201900877.0,col,tor,5.0,1.0,2019-06-02,,,,,,Coors Field,,,,
201900878.0,cin,was,1.0,4.0,2019-06-02,,,,,,Great American Ball Park,,,,
201900879.0,chn,ana,8.0,1.0,2019-06-03,,,,,,Wrigley Field,,,,
201900880.0,sea,hou,2.0,4.0,2019-06-03,,,,,,T-Mobile Park,,,,
201900881.0,ari,lan,1.0,3.0,2019-06-03,,,,,,Chase Field,,,,
201900882.0,sdn,phi,8.0,2.0,2019-06-03,,,,,,Petco Park,,,,
201900883.0,pit,atl,5.0,12.0,2019-06-04,,,,,,PNC Park,,,,
201900884.0,tex,bal,11.0,12.0,2019-06-04,,,,,,Globe Life Park in Arlington,,,,
201900885.0,kca,bos,3.0,8.0,2019-06-04,,,,,,Kauffman Stadium,,,,
201900886.0,was,cha,9.0,5.0,2019-06-04,,,,,,Nationals Park,,,,
201900887.0,sln,cin,1.0,4.0,2019-06-04,,,,,,Busch Stadium,,,,
201900888.0,chn,col,6.0,3.0,2019-06-04,,,,,,Wrigley Field,,,,
201900889.0,sea,hou,5.0,11.0,2019-06-04,,,,,,T-Mobile Park,,,,
201900890.0,ari,lan,0.0,9.0,2019-06-04,,,,,,Chase Field,,,,
201900891.0,mil,mia,0.0,16.0,2019-06-04,,,,,,Miller Park,,,,
201900892.0,cle,min,5.0,2.0,2019-06-04,,,,,,Progressive Field,,,,
201900893.0,tor,nya,4.0,3.0,2019-06-04,,,,,,Rogers Centre,,,,
201900894.0,ana,oak,2.0,4.0,2019-06-04,,,,,,Angel Stadium,,,,
201900895.0,sdn,phi,6.0,9.0,2019-06-04,,,,,,Petco Park,,,,
201900896.0,nyn,sfn,3.0,9.0,2019-06-04,,,,,,Citi Field,,,,
201900897.0,det,tba,9.0,6.0,2019-06-04,,,,,,Comerica Park,,,,
201900898.0,pit,atl,7.0,4.0,2019-06-05,,,,,,PNC Park,,,,
201900899.0,tex,bal,2.0,1.0,2019-06-05,,,,,,Globe Life Park in Arlington,,,,
201900900.0,kca,bos,0.0,8.0,2019-06-05,,,,,,Kauffman Stadium,,,,
201900901.0,was,cha,6.0,4.0,2019-06-05,,,,,,Nationals Park,,,,
201900902.0,chn,col,9.0,8.0,2019-06-05,,,,,,Wrigley Field,,,,
201900903.0,sea,hou,14.0,1.0,2019-06-05,,,,,,T-Mobile Park,,,,
201900904.0,ari,lan,3.0,2.0,2019-06-05,,,,,,Chase Field,,,,
201900905.0,mil,mia,3.0,8.0,2019-06-05,,,,,,Miller Park,,,,
201900906.0,cle,min,9.0,7.0,2019-06-05,,,,,,Progressive Field,,,,
201900907.0,tor,nya,11.0,7.0,2019-06-05,,,,,,Rogers Centre,,,,
201900908.0,ana,oak,10.0,9.0,2019-06-05,,,,,,Angel Stadium,,,,
201900909.0,sdn,phi,5.0,7.0,2019-06-05,,,,,,Petco Park,,,,
201900910.0,nyn,sfn,7.0,0.0,2019-06-05,,,,,,Citi Field,,,,
201900911.0,det,tba,0.0,4.0,2019-06-05,,,,,,Comerica Park,,,,
201900912.0,pit,atl,6.0,1.0,2019-06-06,,,,,,PNC Park,,,,
201900913.0,tex,bal,4.0,3.0,2019-06-06,,,,,,Globe Life Park in Arlington,,,,
201900914.0,kca,bos,5.0,7.0,2019-06-06,,,,,,Kauffman Stadium,,,,
201900915.0,sln,cin,3.0,1.0,2019-06-06,,,,,,Busch Stadium,,,,
201900916.0,chn,col,1.0,3.0,2019-06-06,,,,,,Wrigley Field,,,,
201900917.0,sea,hou,7.0,8.0,2019-06-06,,,,,,T-Mobile Park,,,,
201900918.0,mil,mia,5.0,1.0,2019-06-06,,,,,,Miller Park,,,,
201900919.0,cle,min,4.0,5.0,2019-06-06,,,,,,Progressive Field,,,,
201900920.0,tor,nya,2.0,6.0,2019-06-06,,,,,,Rogers Centre,,,,
201900921.0,nyn,sfn,7.0,3.0,2019-06-06,,,,,,Citi Field,,,,
201900922.0,det,tba,1.0,6.0,2019-06-06,,,,,,Comerica Park,,,,
201900923.0,sdn,was,5.0,4.0,2019-06-06,,,,,,Petco Park,,,,
201900924.0,tor,ari,2.0,8.0,2019-06-07,,,,,,Rogers Centre,,,,
201900925.0,mia,atl,1.0,7.0,2019-06-07,,,,,,Marlins Park,,,,
201900926.0,hou,bal,4.0,3.0,2019-06-07,,,,,,Minute Maid Park,,,,
201900927.0,kca,cha,6.0,4.0,2019-06-07,,,,,,Kauffman Stadium,,,,
201900928.0,phi,cin,4.0,2.0,2019-06-07,,,,,,Citizens Bank Park,,,,
201900929.0,nyn,col,1.0,5.0,2019-06-07,,,,,,Citi Field,,,,
201900930.0,sfn,lan,2.0,1.0,2019-06-07,,,,,,Oracle Park,,,,
201900931.0,det,min,3.0,6.0,2019-06-07,,,,,,Comerica Park,,,,
201900932.0,cle,nya,5.0,2.0,2019-06-07,,,,,,Progressive Field,,,,
201900933.0,tex,oak,3.0,5.0,2019-06-07,,,,,,Globe Life Park in Arlington,,,,
201900934.0,mil,pit,10.0,4.0,2019-06-07,,,,,,Miller Park,,,,
201900935.0,ana,sea,2.0,6.0,2019-06-07,,,,,,Angel Stadium,,,,
201900936.0,chn,sln,3.0,1.0,2019-06-07,,,,,,Wrigley Field,,,,
201900937.0,bos,tba,1.0,5.0,2019-06-07,,,,,,Fenway Park,,,,
201900938.0,sdn,was,5.0,4.0,2019-06-07,,,,,,Petco Park,,,,
201900939.0,tor,ari,0.0,6.0,2019-06-08,,,,,,Rogers Centre,,,,
201900940.0,mia,atl,0.0,1.0,2019-06-08,,,,,,Marlins Park,,,,
201900941.0,hou,bal,1.0,4.0,2019-06-08,,,,,,Minute Maid Park,,,,
201900942.0,kca,cha,0.0,2.0,2019-06-08,,,,,,Kauffman Stadium,,,,
