ab_id,des,event_num,g_id,player_id,date,BS,CORRECT,team,is_home_team
2016174647,Atlanta Braves Interim Manager Brian Snitker ejected by HP umpire Adam Hamari.  ,200,201602291,492535,9/23/16,Y,C,atl,FALSE
2016174648,Atlanta Braves right fielder Matt Kemp ejected by HP umpire Adam Hamari.  ,214,201602291,461314,9/23/16,Y,C,atl,FALSE
2016177299,Detroit Tigers center fielder Cameron Maybin ejected by HP umpire Dan Iassogna.  ,809,201602325,457727,9/25/16,,,det,TRUE
2016177773,Washington Nationals pitcher A.  J.   Cole ejected by HP umpire Jordan Baker.  ,267,201602332,595918,9/25/16,,,was,FALSE
2016177773,Pittsburgh Pirates first baseman Sean Rodriguez ejected by HP umpire Jordan Baker.  ,272,201602332,446481,9/25/16,Y,C,pit,TRUE
2016178252,New York Yankees Manager Joe Girardi ejected by HP umpire Todd Tichenor.  ,111,201602338,114833,9/26/16,,,nya,FALSE
2016178253,New York Yankees pitcher Luis Severino ejected by HP umpire Todd Tichenor.  ,118,201602338,622663,9/26/16,,,nya,FALSE
2016178253,New York Yankees Bench Coach Rob Thomson ejected by HP umpire Todd Tichenor.  ,120,201602338,479080,9/26/16,,,nya,FALSE
2016178253,New York Yankees Pitching Coach Larry Rothschild ejected by HP umpire Todd Tichenor.  ,122,201602338,121495,9/26/16,,,nya,FALSE
2016178752,Baltimore Orioles first baseman Chris Davis ejected by HP umpire Will Little.  ,432,201602344,448801,9/27/16,Y,C,bal,FALSE
2016178752,Baltimore Orioles Manager Buck Showalter ejected by HP umpire Will Little.  ,434,201602344,427469,9/27/16,Y,C,bal,FALSE
2016182379,Philadelphia Phillies Manager Pete Mackanin ejected by 1B umpire Will Little.  ,465,201602393,118093,9/30/16,,,phi,TRUE
2016183479,New York Mets left fielder Yoenis Cespedes ejected by HP umpire Will Little.  ,576,201602408,493316,10/1/16,Y,C,nyn,FALSE
2017002163,Miami Marlins Manager Don Mattingly ejected by HP umpire Ron Kulpa.  ,454,201700029,118443,4/5/17,,,mia,FALSE
2017003390,Los Angeles Dodgers center fielder Joc Pederson ejected by HP umpire David Rackley.  ,580,201700045,592626,4/6/17,Y,C,lan,TRUE
2017006979,Tampa Bay Rays center fielder Kevin Kiermaier ejected by HP umpire Mike Muchlinski.  ,456,201700092,595281,4/9/17,Y,I,tba,TRUE
2017007486,Philadelphia Phillies Manager Pete Mackanin ejected by HP umpire Alan Porter.  ,461,201700099,118093,4/10/17,,,phi,TRUE
2017011034,Colorado Rockies Manager Bud Black ejected by HP umpire Mike Everitt.  ,254,201700146,111034,4/14/17,,,col,FALSE
2017013951,Seattle Mariners Manager Scott Servais ejected by 1B umpire CB Bucknor.  ,427,201700185,122011,4/16/17,,,sea,TRUE
2017016325,Tampa Bay Rays Manager Kevin Cash ejected by HP umpire Larry Vanover.  ,685,201700217,408211,4/19/17,,,tba,TRUE
2017016717,Texas Rangers Manager Jeff Banister ejected by HP umpire Bill Welke.  ,201,201700223,110529,4/19/17,,,tex,FALSE
2017017197,Minnesota Twins Manager Paul Molitor ejected by HP umpire Alan Porter.  ,636,201700229,119236,4/20/17,,,min,TRUE
2017017806,Boston Red Sox Third Base Coach Brian Butterfield ejected by 3B umpire Alan Porter.  ,545,201700237,427047,4/21/17,,,bos,FALSE
2017019201,Detroit Tigers pitcher Matthew Boyd ejected by HP umpire Jordan Baker.  ,415,201700255,571510,4/22/17,,,det,FALSE
2017019201,Minnesota Twins third baseman Miguel Sano ejected by HP umpire Jordan Baker.  ,417,201700255,593934,4/22/17,,,min,TRUE
2017020133,Boston Red Sox pitcher Matt Barnes ejected by HP umpire Andy Fletcher.  ,552,201700267,598264,4/23/17,,,bos,FALSE
2017020663,San Diego Padres Manager Andy Green ejected by HP umpire Paul Emmel.  ,485,201700274,433477,4/23/17,Y,C,sdn,TRUE
2017020949,St.   Louis Cardinals first baseman Matt Carpenter ejected by HP umpire John Tumpane.  ,478,201700278,572761,4/23/17,Y,I,stl,FALSE
2017020949,St.   Louis Cardinals Manager Mike Matheny ejected by HP umpire John Tumpane.  ,480,201700278,118414,4/23/17,Y,I,stl,FALSE
2017020994,Toronto Blue Jays Manager John Gibbons ejected by HP umpire Ramon De Jesus.  ,170,201700279,114744,4/23/17,,,tor,FALSE
2017021495,Texas Rangers Manager Jeff Banister ejected by HP umpire Alfonso Marquez.  ,569,201700285,110529,4/24/17,Y,I,tex,TRUE
2017021694,Toronto Blue Jays Manager John Gibbons ejected by HP umpire Toby Basner.  ,366,201700288,114744,4/24/17,Y,I,tor,FALSE
2017026012,Milwaukee Brewers left fielder Ryan Braun ejected by HP umpire Quinn Wolcott.  ,544,201700343,460075,4/29/17,Y,I,mil,TRUE
2017027086,Baltimore Orioles Manager Buck Showalter ejected by HP umpire Stu Scheurwater.  ,717,201700357,427469,4/30/17,,,bal,FALSE
2017030227,Baltimore Orioles pitcher Kevin Gausman ejected by HP umpire Sam Holbrook.  ,128,201700398,592332,5/3/17,,,bal,FALSE
2017030253,Baltimore Orioles center fielder Adam Jones ejected by HP umpire Sam Holbrook.  ,334,201700398,430945,5/3/17,Y,I,bal,FALSE
2017031138,New York Yankees Manager Joe Girardi ejected by HP umpire Bill Welke.  ,535,201700409,114833,5/3/17,Y,I,nya,TRUE
2017031794,Oakland Athletics  Ryon Healy ejected by HP umpire Mike Muchlinski.  ,590,201700417,592387,5/4/17,Y,C,oak,FALSE
2017034594,Chicago White Sox Manager Rick Renteria ejected by HP umpire Paul Emmel.  ,244,201700453,121075,5/7/17,Y,I,cha,FALSE
2017035702,Toronto Blue Jays Manager John Gibbons ejected by 2B umpire Vic Carapazza.  ,502,201700466,114744,5/8/17,,,tor,TRUE
2017036047,Miami Marlins Manager Don Mattingly ejected by HP umpire Hunter Wendelstedt.  ,143,201700471,118443,5/8/17,Y,I,mia,TRUE
2017036809,Tampa Bay Rays Manager Kevin Cash ejected by 3B umpire Bill Welke.  ,205,201700481,408211,5/9/17,,,tba,TRUE
2017037292,Miami Marlins center fielder Christian Yelich ejected by HP umpire Andy Fletcher.  ,44,201700487,592885,5/9/17,Y,I,mia,TRUE
2017037292,Miami Marlins Manager Don Mattingly ejected by HP umpire Andy Fletcher.  ,46,201700487,118443,5/9/17,Y,I,mia,TRUE
2017037507,Washington Nationals second baseman Daniel Murphy ejected by HP umpire Laz Diaz.  ,566,201700489,502517,5/9/17,Y,I,was,FALSE
2017037913,Toronto Blue Jays Pitching Coach Pete Walker ejected by HP umpire Vic Carapazza.  ,198,201700495,123839,5/10/17,Y,C,tor,TRUE
2017039739,New York Yankees third baseman Chase Headley ejected by HP umpire Adrian Johnson.  ,418,201700518,452104,5/12/17,,,nya,TRUE
2017042155,New York Mets second baseman Neil Walker ejected by HP umpire Phil Cuzzi.  ,727,201700550,435522,5/14/17,Y,C,nyn,FALSE
2017043681,Chicago White Sox Pitching Coach Don Cooper ejected by HP umpire Tripp Gibson III.  ,462,201700569,112653,5/16/17,Y,C,cha,FALSE
2017047150,Los Angeles Dodgers pitcher Ross Stripling ejected by HP umpire Carlos Torres.  ,519,201700614,548389,5/19/17,,,lan,TRUE
2017047150,Miami Marlins Manager Don Mattingly ejected by HP umpire Carlos Torres.  ,521,201700614,118443,5/19/17,,,mia,FALSE
2017047150,Los Angeles Dodgers Bench Coach Bob Geren ejected by HP umpire Carlos Torres.  ,523,201700614,114712,5/19/17,,,lan,TRUE
2017047440,St.   Louis Cardinals Manager Mike Matheny ejected by HP umpire Nic Lentz.  ,457,201700618,118414,5/19/17,Y,C,stl,FALSE
2017047886,Oakland Athletics Manager Bob Melvin ejected by 3B umpire Mike Winters.  ,154,201700624,118942,5/20/17,,,oak,TRUE
2017048312,New York Yankees Pitching Coach Larry Rothschild ejected by HP umpire Scott Barry.  ,451,201700629,121495,5/20/17,Y,C,nya,FALSE
2017048312,New York Yankees Manager Joe Girardi ejected by HP umpire Scott Barry.  ,453,201700629,114833,5/20/17,Y,C,nya,FALSE
2017048316,Tampa Bay Rays pitcher Matt Andriese ejected by HP umpire Scott Barry.  ,480,201700629,542882,5/20/17,,,tba,TRUE
2017050463,Pittsburgh Pirates third baseman David Freese ejected by HP umpire Phil Cuzzi.  ,224,201700658,501896,5/22/17,Y,I,pit,FALSE
2017050463,Pittsburgh Pirates Manager Clint Hurdle ejected by HP umpire Phil Cuzzi.  ,226,201700658,116346,5/22/17,Y,I,pit,FALSE
2017051194,Pittsburgh Pirates Manager Clint Hurdle ejected by HP umpire Nic Lentz.  ,56,201700668,116346,5/23/17,,,pit,FALSE
2017053350,Seattle Mariners Manager Scott Servais ejected by HP umpire Adam Hamari.  ,338,201700696,122011,5/25/17,Y,C,sea,FALSE
2017053721,Milwaukee Brewers Manager Craig Counsell ejected by HP umpire Jim Reynolds.  ,378,201700701,112736,5/26/17,,,mil,TRUE
2017055259,Kansas City Royals first baseman Eric Hosmer ejected by HP umpire Bill Welke.  ,43,201700723,543333,5/27/17,,,kca,FALSE
2017055259,Kansas City Royals Manager Ned Yost III ejected by HP umpire Bill Welke.  ,45,201700723,124681,5/27/17,,,kca,FALSE
2017055483,Oakland Athletics second baseman Jed Lowrie ejected by HP umpire Will Little.  ,506,201700725,476704,5/27/17,Y,C,oak,FALSE
2017055486,Oakland Athletics Manager Bob Melvin ejected by HP umpire Will Little.  ,538,201700725,118942,5/27/17,Y,I,oak,FALSE
2017058170,San Francisco Giants pitcher Hunter Strickland ejected by HP umpire Brian Gorman.  ,454,201700760,519326,5/29/17,,,sfn,TRUE
2017058170,Washington Nationals right fielder Bryce Harper ejected by HP umpire Brian Gorman.  ,456,201700760,547180,5/29/17,,,was,FALSE
2017059516,Atlanta Braves Manager Brian Snitker ejected by 1B umpire Ted Barrett.  ,260,201700777,492535,5/31/17,,,atl,FALSE
2017060805,Los Angeles Dodgers first baseman Adrian Gonzalez ejected by HP umpire Marty Foster.  ,592,201700794,408236,6/1/17,Y,I,lan,FALSE
2017060806,Los Angeles Dodgers catcher Yasmani Grandal ejected by HP umpire Marty Foster.  ,603,201700794,518735,6/1/17,Y,I,lan,FALSE
2017060836,New York Mets Manager Terry Collins ejected by 3B umpire Fieldin Culbreth.  ,236,201700795,492632,6/1/17,,,nyn,TRUE
2017062518,Detroit Tigers Manager Brad Ausmus ejected by 1B umpire Fieldin Culbreth.  ,60,201700817,110385,6/3/17,,,det,TRUE
2017070286,Atlanta Braves left fielder Matt Kemp ejected by HP umpire Phil Cuzzi.  ,515,201700919,461314,6/10/17,Y,I,atl,TRUE
2017071049,Colorado Rockies right fielder Carlos Gonzalez ejected by HP umpire Marvin Hudson.  ,345,201700929,471865,6/11/17,Y,C,col,FALSE
2017075068,Chicago White Sox right fielder Avisail Garcia ejected by 1B umpire Paul Emmel.  ,338,201700980,541645,6/15/17,,,cha,TRUE
2017075068,Chicago White Sox Manager Rick Renteria ejected by 1B umpire Paul Emmel.  ,340,201700980,121075,6/15/17,,,cha,TRUE
2017076040,Chicago Cubs Manager Joe Maddon ejected by 3B umpire Jeff Kellogg.  ,10,201700993,427309,6/16/17,,,chn,FALSE
2017076693,San Francisco Giants Manager Bruce Bochy ejected by HP umpire Gary Cederstrom.  ,434,201701001,111136,6/16/17,Y,I,sfn,FALSE
2017077476,Cincinnati Reds Manager Bryan Price ejected by HP umpire Stu Scheurwater.  ,159,201701012,427406,6/17/17,Y,C,cin,TRUE
2017078359,Houston Astros first baseman Yuli Gurriel ejected by HP umpire Greg Gibson.  ,657,201701022,493329,6/18/17,Y,I,hou,TRUE
2017078803,Atlanta Braves Manager Brian Snitker ejected by HP umpire Chris Segal.  ,387,201701028,492535,6/18/17,Y,C,atl,TRUE
2017078978,Texas Rangers Manager Jeff Banister ejected by 3B umpire Joe West.  ,102,201701031,110529,6/18/17,,,tex,TRUE
2017080166,Miami Marlins second baseman Christian Colon ejected by HP umpire Carlos Torres.  ,500,201701046,518568,6/19/17,Y,C,mia,TRUE
2017083870,Detroit Tigers Manager Brad Ausmus ejected by 1B umpire Jordan Baker.  ,467,201701094,110385,6/23/17,,,det,FALSE
2017084236,Chicago White Sox Manager Rick Renteria ejected by HP umpire Jim Wolf.  ,319,201701099,121075,6/23/17,,,cha,TRUE
2017084236,Chicago White Sox shortstop Tim Anderson ejected by HP umpire Jim Wolf.  ,322,201701099,641313,6/23/17,,,cha,TRUE
2017084621,Boston Red Sox Manager John Farrell ejected by 3B umpire Bill Miller.  ,421,201701104,114023,6/24/17,,,bos,TRUE
2017085101,Milwaukee Brewers left fielder Nick Franklin ejected by 2B umpire Jerry Meals.  ,24,201701111,545338,6/24/17,,,mil,FALSE
2017085376,Chicago White Sox third baseman Todd Frazier ejected by 1B umpire Sam Holbrook.  ,516,201701114,453943,6/24/17,,,cha,TRUE
2017085376,Chicago White Sox Manager Rick Renteria ejected by 1B umpire Sam Holbrook.  ,518,201701114,121075,6/24/17,,,cha,TRUE
2017086828,Kansas City Royals pitcher Peter Moylan ejected by HP umpire John Tumpane.  ,419,201701133,493247,6/25/17,Y,C,kca,TRUE
2017089258,Chicago White Sox Manager Rick Renteria ejected by HP umpire Hunter Wendelstedt.  ,425,201701165,121075,6/28/17,Y,C,cha,TRUE
2017089261,Chicago White Sox pitcher Jake Petricka ejected by HP umpire Hunter Wendelstedt.  ,454,201701165,502593,6/28/17,,,cha,TRUE
2017089553,Arizona Diamondbacks catcher Jeff Mathis ejected by HP umpire D.   Reyburn.  ,276,201701169,425772,6/28/17,Y,I,azn,FALSE
2017089553,Arizona Diamondbacks Manager Torey Lovullo ejected by HP umpire D.  J.   Reyburn.  ,278,201701169,117950,6/28/17,Y,I,azn,FALSE
2017089920,Washington Nationals Manager Dusty Baker ejected by 1B umpire David Rackley.  ,348,201701174,110481,6/29/17,,,was,TRUE
2017090115,Cincinnati Reds Manager Bryan Price ejected by HP umpire Fieldin Culbreth.  ,172,201701177,427406,6/29/17,,,cin,TRUE
2017091002,Los Angeles Dodgers Manager Dave Roberts ejected by HP umpire Greg Gibson.  ,109,201701189,150353,6/30/17,,,lan,FALSE
2017091002,San Diego Padres Manager Andy Green ejected by HP umpire Greg Gibson.  ,114,201701189,433477,6/30/17,,,sdn,TRUE
2017096179,Los Angeles Angels third baseman Yunel Escobar ejected by HP umpire Doug Eddings.  ,327,201701256,488862,7/5/17,Y,C,laa,FALSE
2017097629,Houston Astros left fielder Marwin Gonzalez ejected by HP umpire John Libka.  ,454,201701275,503556,7/6/17,Y,C,hou,FALSE
2017098243,Atlanta Braves Manager Brian Snitker ejected by 3B umpire Mike Everitt.  ,591,201701283,492535,7/7/17,,,atl,FALSE
2017099617,Colorado Rockies center fielder Charlie Blackmon ejected by HP umpire Sam Holbrook.  ,611,201701301,453568,7/8/17,Y,C,col,TRUE
2017099617,Colorado Rockies Manager Bud Black ejected by HP umpire Sam Holbrook.  ,613,201701301,111034,7/8/17,Y,C,col,TRUE
2017099890,Kansas City Royals center fielder Lorenzo Cain ejected by HP umpire Bill Miller.  ,455,201701305,456715,7/8/17,Y,I,kca,FALSE
2017100765,Cincinnati Reds third baseman Eugenio Suarez ejected by HP umpire Brian O'Nora.  ,331,201701317,553993,7/9/17,Y,C,cin,FALSE
2017102330,Pittsburgh Pirates Manager Clint Hurdle ejected by HP umpire Jerry Layne.  ,415,201701337,116346,7/14/17,,,pit,TRUE
2017103359,Chicago White Sox Manager Rick Renteria ejected by 2B umpire Tom Hallion.  ,456,201701350,121075,7/15/17,,,cha,TRUE
2017105801,Tampa Bay Rays second baseman Tim Beckham ejected by HP umpire Lance Barrett.  ,232,201701382,542921,7/17/17,Y,C,tba,FALSE
2017106504,Milwaukee Brewers third baseman Travis Shaw ejected by HP umpire Mike Muchlinski.  ,478,201701391,543768,7/18/17,Y,I,mil,FALSE
2017106504,Milwaukee Brewers Manager Craig Counsell ejected by HP umpire Mike Muchlinski.  ,480,201701391,112736,7/18/17,Y,I,mil,FALSE
2017106925,Tampa Bay Rays Manager Kevin Cash ejected by HP umpire Bill Welke.  ,307,201701397,408211,7/18/17,Y,C,tba,FALSE
2017110387,Boston Red Sox Manager John Farrell ejected by HP umpire Phil Cuzzi.  ,330,201701441,114023,7/22/17,Y,C,bos,FALSE
2017113476,San Francisco Giants Manager Bruce Bochy ejected by HP umpire Chris Conroy.  ,144,201701482,111136,7/24/17,Y,C,sfn,TRUE
2017113539,San Francisco Giants Pitching Coach Dave Righetti ejected by HP umpire Chris Conroy.  ,698,201701482,121201,7/24/17,Y,C,sfn,TRUE
2017113944,Chicago Cubs third baseman Kris Bryant ejected by HP umpire Lance Barksdale.  ,317,201701487,592178,7/25/17,Y,I,chn,TRUE
2017115422,Detroit Tigers pitcher Bruce Rondon ejected by HP umpire D.  J.   Reyburn.  ,677,201701506,541652,7/26/17,,,det,TRUE
2017115517,Texas Rangers third baseman Adrian Beltre ejected by 2B umpire Gerry Davis.  ,731,201701507,134181,7/26/17,,,tex,TRUE
2017115517,Texas Rangers Manager Jeff Banister ejected by 2B umpire Gerry Davis.  ,733,201701507,110529,7/26/17,,,tex,TRUE
2017115595,Washington Nationals right fielder Bryce Harper ejected by HP umpire Chris Segal.  ,484,201701508,547180,7/26/17,Y,C,was,TRUE
2017116362,Toronto Blue Jays Manager John Gibbons ejected by HP umpire Will Little.  ,285,201701519,114744,7/27/17,Y,C,tor,TRUE
2017116363,Toronto Blue Jays catcher Russell Martin ejected by HP umpire Will Little.  ,292,201701519,431145,7/27/17,Y,C,tor,TRUE
2017116363,Toronto Blue Jays pitcher Marcus Stroman ejected by HP umpire Will Little.  ,294,201701519,573186,7/27/17,Y,C,tor,TRUE
2017116472,New York Yankees Manager Joe Girardi ejected by HP umpire Stu Scheurwater.  ,493,201701520,114833,7/27/17,Y,I,nya,TRUE
2017118831,Arizona Diamondbacks center fielder A.  J.   Pollock ejected by HP umpire D.   Reyburn.  ,602,201701551,572041,7/30/17,Y,I,azn,FALSE
2017119173,Chicago White Sox Hitting Coach Todd Steverson ejected by HP umpire Lance Barrett.  ,289,201701556,122771,7/30/17,Y,I,cha,TRUE
2017119605,Minnesota Twins designated hitter Miguel Sano ejected by HP umpire Phil Cuzzi.  ,767,201701561,593934,7/30/17,Y,I,min,FALSE
2017120315,Texas Rangers Pitching Coach Doug Brocail ejected by HP umpire Doug Eddings.  ,614,201701570,111492,7/31/17,,,tex,TRUE
2017122066,Kansas City Royals designated hitter Mike Moustakas ejected by HP umpire John Tumpane.  ,550,201701593,519058,8/2/17,Y,C,kca,FALSE
2017122066,Kansas City Royals Manager Ned Yost III ejected by HP umpire John Tumpane.  ,552,201701593,124681,8/2/17,Y,C,kca,FALSE
2017123002,Cincinnati Reds center fielder Billy Hamilton ejected by HP umpire Todd Tichenor.  ,295,201701606,571740,8/3/17,Y,C,cin,FALSE
2017123513,Kansas City Royals Manager Ned Yost III ejected by HP umpire Larry Vanover.  ,209,201701613,124681,8/3/17,,,kca,TRUE
2017125918,Washington Nationals catcher Matt Wieters ejected by HP umpire Chad Whitson.  ,433,201701645,446308,8/5/17,Y,C,was,FALSE
2017126594,Philadelphia Phillies Bench Coach Larry Bowa ejected by HP umpire Carlos Torres.  ,427,201701654,111281,8/6/17,Y,I,phi,FALSE
2017126695,San Diego Padres Manager Andy Green ejected by HP umpire Tripp Gibson III.  ,700,201701655,433477,8/6/17,,,sdn,FALSE
2017127098,Houston Astros right fielder Josh Reddick ejected by HP umpire Rob Drake.  ,645,201701660,502210,8/6/17,Y,C,hou,TRUE
2017127728,Los Angeles Angels designated hitter Albert Pujols ejected by 1B umpire Ramon De Jesus.  ,332,201701669,405395,8/8/17,,,laa,FALSE
2017127728,Los Angeles Angels Manager Mike Scioscia ejected by 1B umpire Ramon De Jesus.  ,334,201701669,121919,8/8/17,,,laa,FALSE
2017132429,Cincinnati Reds catcher Devin Mesoraco ejected by 3B umpire Larry Vanover.  ,704,201701730,519023,8/12/17,,,cin,FALSE
2017132560,Colorado Rockies third baseman Nolan Arenado ejected by 1B umpire Pat Hoberg.  ,482,201701732,571448,8/12/17,,,col,FALSE
2017132613,Texas Rangers Bench Coach Steve Buechele ejected by 1B umpire Stu Scheurwater.  ,280,201701733,111668,8/12/17,,,tex,TRUE
2017133035,Los Angeles Dodgers second baseman Chase Utley ejected by 2B umpire Ramon De Jesus.  ,653,201701738,400284,8/12/17,,,lan,TRUE
2017133742,Texas Rangers Manager Jeff Banister ejected by 1B umpire Tripp Gibson III.  ,207,201701748,110529,8/13/17,,,tex,TRUE
2017134695,Detroit Tigers second baseman Ian Kinsler ejected by HP umpire Angel Hernandez.  ,306,201701760,435079,8/14/17,Y,C,det,FALSE
2017134695,Detroit Tigers Manager Brad Ausmus ejected by HP umpire Angel Hernandez.  ,309,201701760,110385,8/14/17,Y,C,det,FALSE
2017136592,Seattle Mariners Manager Scott Servais ejected by 1B umpire Stu Scheurwater.  ,661,201701785,122011,8/16/17,,,sea,TRUE
2017136740,Chicago Cubs Manager Joe Maddon ejected by 1B umpire Chris Conroy.  ,630,201701787,427309,8/16/17,,,chn,TRUE
2017137286,St.   Louis Cardinals Manager Mike Matheny ejected by HP umpire Chris Segal.  ,644,201701794,118414,8/16/17,,,stl,FALSE
2017137343,Toronto Blue Jays Manager John Gibbons ejected by HP umpire Lance Barksdale.  ,450,201701795,114744,8/16/17,Y,C,tor,TRUE
2017140665,Arizona Diamondbacks Manager Torey Lovullo ejected by HP umpire John Tumpane.  ,518,201701838,117950,8/20/17,,,azn,FALSE
2017143494,Toronto Blue Jays center fielder Kevin Pillar ejected by HP umpire Chad Fairchild.  ,153,201701875,607680,8/22/17,Y,C,tor,FALSE
2017145166,Pittsburgh Pirates Manager Clint Hurdle ejected by HP umpire Paul Emmel.  ,509,201701896,116346,8/24/17,Y,C,pit,TRUE
2017145402,New York Yankees Manager Joe Girardi ejected by HP umpire Carlos Torres.  ,468,201701899,114833,8/24/17,,,nya,FALSE
2017145402,New York Yankees pitcher Tommy Kahnle ejected by HP umpire Carlos Torres.  ,470,201701899,592454,8/24/17,,,nya,FALSE
2017145402,Detroit Tigers designated hitter Miguel Cabrera ejected by HP umpire Carlos Torres.  ,475,201701899,408234,8/24/17,,,det,TRUE
2017145402,New York Yankees catcher Austin Romine ejected by 1B umpire Dana DeMuth.  ,477,201701899,519222,8/24/17,,,nya,FALSE
2017145412,New York Yankees pitcher Dellin Betances ejected by 1B umpire Dana DeMuth.  ,596,201701899,476454,8/24/17,,,nya,FALSE
2017145412,New York Yankees Bench Coach Rob Thomson ejected by 1B umpire Dana DeMuth.  ,598,201701899,479080,8/24/17,,,nya,FALSE
2017145421,Detroit Tigers Manager Brad Ausmus ejected by 1B umpire Dana DeMuth.  ,680,201701899,110385,8/24/17,,,det,TRUE
2017145421,Detroit Tigers pitcher Alex Wilson ejected by HP umpire Carlos Torres.  ,682,201701899,543935,8/24/17,,,det,TRUE
2017146035,Houston Astros Bench Coach Alex Cora ejected by HP umpire Laz Diaz.  ,23,201701908,133321,8/25/17,,,hou,FALSE
2017147129,Detroit Tigers Manager Brad Ausmus ejected by HP umpire Nick Mahrley.  ,282,201701922,110385,8/26/17,Y,C,det,FALSE
2017148901,New York Yankees Manager Joe Girardi ejected by 2B umpire Mike Everitt.  ,214,201701946,114833,8/27/17,,,nya,TRUE
2017148988,Arizona Diamondbacks left fielder David Peralta ejected by HP umpire Ron Kulpa.  ,286,201701947,444482,8/27/17,Y,I,azn,FALSE
2017152738,Houston Astros Manager AJ Hinch ejected by 2B umpire Joe West.  ,74,201701997,134460,8/31/17,,,hou,TRUE
2017153949,Baltimore Orioles center fielder Adam Jones ejected by HP umpire Pat Hoberg.  ,69,201702013,430945,9/1/17,Y,C,bal,TRUE
2017154068,Milwaukee Brewers left fielder Ryan Braun ejected by HP umpire Mark Ripperger.  ,242,201702014,460075,9/1/17,Y,C,mil,TRUE
2017155457,Texas Rangers center fielder Carlos Gomez ejected by HP umpire Mike Estabrook.  ,223,201702032,460576,9/3/17,Y,I,tex,TRUE
2017155713,Boston Red Sox Pitching Coach Carl Willis ejected by HP umpire Sam Holbrook.  ,448,201702035,124356,9/3/17,Y,I,bos,FALSE
2017155950,Minnesota Twins Manager Paul Molitor ejected by HP umpire Marty Foster.  ,436,201702038,119236,9/3/17,,,min,TRUE
2017156655,Oakland Athletics Hitting Coach Darren Bush ejected by HP umpire Jordan Baker.  ,490,201702047,470252,9/4/17,Y,C,oak,TRUE
2017158842,Toronto Blue Jays third baseman Josh Donaldson ejected by HP umpire Marvin Hudson.  ,1065,201702074,518626,9/5/17,Y,C,tor,FALSE
2017158956,Oakland Athletics third baseman Matt Chapman ejected by HP umpire Mike Everitt.  ,252,201702076,656305,9/6/17,,,oak,TRUE
2017159044,Los Angeles Dodgers third baseman Justin Turner ejected by HP umpire Chad Fairchild.  ,400,201702077,457759,9/6/17,Y,I,lan,TRUE
2017161771,Chicago White Sox pitcher Lucas Giolito ejected by HP umpire Gabe Morales.  ,364,201702113,608337,9/8/17,Y,I,cha,TRUE
2017161771,Chicago White Sox Manager Rick Renteria ejected by 2B umpire Eric Cooper.  ,367,201702113,121075,9/8/17,,,cha,TRUE
2017163304,Cincinnati Reds second baseman Scooter Gennett ejected by HP umpire Shane Livensparger.  ,528,201702133,571697,9/10/17,Y,C,cin,FALSE
2017163313,New York Mets Manager Terry Collins ejected by 1B umpire Jerry Layne.  ,613,201702133,492632,9/10/17,,,nyn,TRUE
2017163519,Houston Astros center fielder Jake Marisnick ejected by HP umpire Ramon De Jesus.  ,264,201702136,545350,9/10/17,Y,C,hou,FALSE
2017165986,Texas Rangers Manager Jeff Banister ejected by HP umpire Jeff Nelson.  ,296,201702168,110529,9/12/17,Y,I,tex,TRUE
2017166436,Detroit Tigers catcher James McCann ejected by HP umpire Quinn Wolcott.  ,242,201702174,543510,9/13/17,Y,C,det,FALSE
2017166436,Detroit Tigers Manager Brad Ausmus ejected by HP umpire Quinn Wolcott.  ,244,201702174,110385,9/13/17,Y,C,det,FALSE
2017166943,Pittsburgh Pirates Manager Clint Hurdle ejected by HP umpire Bill Welke.  ,64,201702181,116346,9/13/17,Y,I,pit,FALSE
2017167150,Seattle Mariners second baseman Robinson Cano ejected by HP umpire Vic Carapazza.  ,452,201702183,429664,9/13/17,,,sea,FALSE
2017168673,Miami Marlins Manager Don Mattingly ejected by HP umpire Ryan Additon.  ,626,201702202,118443,9/15/17,,,mia,TRUE
2017169073,Chicago Cubs catcher Willson Contreras ejected by HP umpire Jordan Baker.  ,272,201702208,575929,9/15/17,Y,I,chn,TRUE
2017169073,Chicago Cubs pitcher John Lackey ejected by HP umpire Jordan Baker.  ,274,201702208,407793,9/15/17,,,chn,TRUE
2017169439,Tampa Bay Rays first baseman Logan Morrison ejected by HP umpire Jeff Nelson.  ,313,201702213,489149,9/16/17,Y,I,tba,TRUE
2017170032,San Diego Padres pitcher Miguel Diaz ejected by HP umpire Gerry Davis.  ,418,201702221,622766,9/16/17,,,sdn,FALSE
2017175125,Houston Astros left fielder Marwin Gonzalez ejected by HP umpire Dan Iassogna.  ,357,201702289,503556,9/22/17,Y,I,hou,TRUE
2017175126,Houston Astros Manager AJ Hinch ejected by HP umpire Dan Iassogna.  ,361,201702289,134460,9/22/17,Y,I,hou,TRUE
2017177392,Houston Astros Manager AJ Hinch ejected by HP umpire Will Little.  ,575,201702319,134460,9/24/17,,,hou,TRUE
2017179229,Toronto Blue Jays right fielder Jose Bautista ejected by HP umpire Chad Fairchild.  ,504,201702344,430832,9/25/17,Y,C,tor,FALSE
2018000868,Atlanta Braves Manager Brian Snitker ejected by 3B umpire Jordan Baker.  ,642,201800011,492535,3/29/18,,,atl,TRUE
2018001353,Arizona Diamondbacks second baseman Ketel Marte ejected by HP umpire Eric Cooper.  ,503,201800017,606466,3/30/18,Y,C,azn,FALSE
